cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Arkansas",9/23/2016,10/13/2016,"Ipsos","A-",314,"lv",.0578325,35.6,52.44,,,34.77269,51.52464,,,"","http://reuters.com/statesofthenation/",46819,73265,10/15/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Mississippi",9/23/2016,10/13/2016,"Ipsos","A-",196,"lv",.0576988,41.16,48.59,,,41.04167,48.47014,,,"","http://reuters.com/statesofthenation/",46838,73284,10/15/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",10/5/2016,10/6/2016,"Morning Consult","",1775,"lv",.057177,41,39,9,,43.22685,41.10173,6.835789,,"","http://projects.fivethirtyeight.com/polls/20161009_National_1.pdf",46573,72861,10/9/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Tennessee",10/10/2016,10/14/2016,"Google Consumer Surveys","B",406,"lv",.0570847,31.08,43,6.51,,36.92763,49.80576,5.145184,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46998,73487,10/17/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Maine",10/10/2016,10/14/2016,"Google Consumer Surveys","B",82,"lv",.0569674,42.77,25.71,9.22,,48.6846,32.65075,7.855184,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46977,73466,10/17/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"New York",7/13/2016,7/17/2016,"Quinnipiac University","A-",1104,"rv",.0567697,45,33,6,,50.30732,35.7198,2.844317,,"","http://www.newsmax.com/Politics/clinton-trump-quinnipiac-new-york/2016/07/19/id/739311/",44621,68034,7/19/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Oklahoma",9/23/2016,10/13/2016,"Ipsos","A-",432,"lv",.0565377,36,51.26,,,34.71066,49.89332,,,"","http://reuters.com/statesofthenation/",46850,73296,10/15/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"New Hampshire",8/9/2016,9/1/2016,"SurveyMonkey","C-",1218,"rv",.0564765,40,34,14,,44.51064,37.09848,7.838359,,"","https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html",45371,70577,9/6/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",10/4/2016,10/8/2016,"Ipsos","A-",1130,"lv",.0558223,42.3,38.1,6.7,,43.36897,39.4755,6.373015,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",46749,73099,10/11/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Montana",9/23/2016,10/13/2016,"Ipsos","A-",139,"lv",.0558205,33.91,54.15,,,31.48718,51.57448,,,"","http://reuters.com/statesofthenation/",46840,73286,10/15/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Kansas",9/23/2016,10/13/2016,"Ipsos","A-",382,"lv",.055819,37.9,50.27,,,36.52333,48.76336,,,"","http://reuters.com/statesofthenation/",46830,73276,10/15/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Connecticut",9/23/2016,10/13/2016,"Ipsos","A-",505,"lv",.0555456,53,36.07,,,52.06935,34.97904,,,"","http://reuters.com/statesofthenation/",46822,73268,10/15/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"West Virginia",9/23/2016,10/13/2016,"Ipsos","A-",153,"lv",.0554585,40.71,53.95,,,39.67941,52.79398,,,"","http://reuters.com/statesofthenation/",46860,73306,10/15/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Montana",10/4/2016,10/9/2016,"Google Consumer Surveys","B",158,"lv",.0545141,32.1,40.84,4.07,,38.44464,47.61916,2.400514,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46712,73016,10/10/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Pennsylvania",10/10/2016,10/14/2016,"Google Consumer Surveys","B",717,"lv",.0544722,38.86,36.06,6.87,,44.7026,42.85562,5.505183,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46994,73483,10/17/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",9/27/2016,10/1/2016,"Ipsos","A-",2259,"lv",.0538719,41,37.6,6.9,,42.81816,38.70998,6.058299,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",46454,72640,10/4/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Iowa",9/23/2016,10/13/2016,"Ipsos","A-",382,"lv",.0536468,44.74,44.49,,,43.49982,43.10376,,,"","http://reuters.com/statesofthenation/",46829,73275,10/15/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"South Carolina",10/10/2016,10/14/2016,"Google Consumer Surveys","B",344,"lv",.0530031,29.99,44.27,5.41,,35.8059,51.01181,4.045183,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46996,73485,10/17/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",10/2/2016,10/4/2016,"Rasmussen Reports/Pulse Opinion Research","C+",1500,"lv",.0529447,41,42,8,,43.15822,42.76998,6.686859,,"","http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch_oct05",46510,72708,10/5/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Kentucky",7/31/2016,8/1/2016,"Harper Polling","B-",500,"rv",.0528967,36,49,5,,39.30069,52.61277,2.288341,,"","https://twitter.com/ScottJenningsKY/status/761216389399007234",44767,68497,8/4/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"New Hampshire",9/23/2016,10/13/2016,"Ipsos","A-",184,"lv",.0528446,46.23,41.64,,,44.73721,39.91658,,,"","http://reuters.com/statesofthenation/",46843,73289,10/15/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",8/1/2016,8/4/2016,"Princeton Survey Research Associates International","B+",819,"rv",.0521837,48,36,,,48.81219,37.72963,,,"","https://www.psrai.com/pdf/psrai_pr081016.pdf",44832,68693,8/11/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"New Mexico",9/23/2016,10/13/2016,"Ipsos","A-",157,"lv",.05175,43.87,36.38,,,39.54789,31.92643,,,"","http://reuters.com/statesofthenation/",46845,73291,10/15/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",10/10/2016,10/14/2016,"Google Consumer Surveys","B",19900,"lv",.0516342,38.29,33.32,7.01,,44.14857,40.1478,5.645184,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46955,73444,10/17/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Delaware",9/23/2016,10/13/2016,"Ipsos","A-",135,"lv",.0514096,46.96,39.29,,,45.54845,37.7797,,,"","http://reuters.com/statesofthenation/",46823,73269,10/15/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Colorado",8/9/2016,9/1/2016,"SurveyMonkey","C-",2428,"rv",.0512408,37,37,16,,41.19128,39.88492,9.838359,,"","https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html",45348,70554,9/6/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Missouri",9/23/2016,10/6/2016,"Ipsos","A-",478,"lv",.0512127,37.05,48.7,,,36.5168,47.65537,,,"","http://www.reuters.com/statesofthenation/",46655,72949,10/10/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"North Carolina",8/15/2016,8/17/2016,"Gravis Marketing","B-",723,"rv",.0511369,38,39,10,,40.36567,40.27653,7.767448,,"","http://gravismarketing.com/polling-and-market-research/current-north-carolina-polling-2/",44904,68882,8/21/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Pennsylvania",7/25/2016,7/27/2016,"Suffolk University","B+",500,"lv",.0511188,46,37,5,,48.59718,38.25489,4.41876,,"","http://www.suffolk.edu/documents/SUPRC/7_28_2016_tables.pdf",44704,68303,7/28/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Arizona",7/29/2016,7/29/2016,"Integrated Web Strategy","",679,"lv",.0509318,41.3,48.8,3,,43.35196,48.10085,2.190155,,"","http://data.workwithiws.com/wp-content/uploads/2016/07/IWS-Arizona-POTUS-General.pdf",44707,68311,7/29/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Georgia",8/9/2016,9/1/2016,"SurveyMonkey","C-",2034,"rv",.050643,39,40,12,,42.75161,42.59091,5.838359,,"","https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html",45352,70558,9/6/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",10/10/2016,10/16/2016,"CVOTER International","C+",1325,"lv",.0505861,50.22,45.53,,,45.48703,39.41431,,,"","http://www.upi.com/Top_News/US/2016/10/17/UPICVoter-poll-Hillary-Clinton-leads-Donald-Trump-by-469-points/2921476714500/?spt=sec&or=tn",46882,73342,10/17/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Connecticut",10/10/2016,10/14/2016,"Google Consumer Surveys","B",262,"lv",.050353,48.96,27.69,4.65,,54.84971,34.58059,3.285183,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46962,73451,10/17/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Kentucky",9/23/2016,10/6/2016,"Ipsos","A-",370,"lv",.0501106,37.27,57.06,,,37.00071,56.27291,,,"","http://www.reuters.com/statesofthenation/",46647,72941,10/10/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Texas",8/9/2016,9/1/2016,"SurveyMonkey","C-",5147,"rv",.0500854,40,40,11,,43.96521,42.73374,4.838359,,"","https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html",45385,70591,9/6/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Louisiana",9/23/2016,10/13/2016,"Ipsos","A-",473,"lv",.0498706,35.98,49.16,,,35.67187,48.81854,,,"","http://reuters.com/statesofthenation/",46832,73278,10/15/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",10/3/2016,10/7/2016,"Ipsos","A-",1103,"lv",.0495319,43.2,37.3,,,42.29948,36.57415,,,"","http://polling.reuters.com/#poll/TM651Y15_DS_13/filters/LIKELY:1",46750,73080,10/11/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Kentucky",10/10/2016,10/14/2016,"Google Consumer Surveys","B",328,"lv",.0492451,29.49,41.89,7.64,,35.33947,48.69946,6.275183,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46973,73462,10/17/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",9/10/2016,9/13/2016,"YouGov","B",1087,"rv",.0490456,42,40,5,,45.85646,41.94748,3.838076,,"","https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cx4orjzwhb/econTabReport.pdf",45740,71423,9/14/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Maryland",10/10/2016,10/14/2016,"Google Consumer Surveys","B",349,"lv",.0489225,47.49,24.96,7.85,,53.33406,31.75857,6.485183,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46976,73465,10/17/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"District of Columbia",10/4/2016,10/9/2016,"Google Consumer Surveys","B",61,"lv",.0488914,57.9,15.1,4.88,,64.36098,21.97631,3.210514,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46693,72997,10/10/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Iowa",10/10/2016,10/14/2016,"Google Consumer Surveys","B",359,"lv",.0483725,32.59,35.59,7.18,,38.47149,42.464,5.815183,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46968,73457,10/17/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Wisconsin",8/9/2016,9/1/2016,"SurveyMonkey","C-",2687,"rv",.0480736,39,37,13,,43.13927,39.85014,6.838359,,"","https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html",45391,70597,9/6/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Delaware",10/4/2016,10/9/2016,"Google Consumer Surveys","B",103,"lv",.0478455,40.37,28.34,5.11,,46.64872,35.06411,3.440514,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46694,72998,10/10/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Nevada",8/2/2016,8/5/2016,"YouGov","B",993,"lv",.0477345,43,41,4,,45.06372,42.37664,3.68933,,"","https://today.yougov.com/news/2016/08/07/cbs-battleground-tracker-arizona-nevada-virginia/",44785,68579,8/7/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",10/14/2016,10/20/2016,"USC Dornsife/LA Times","",3001,"lv",.0476411,43.76,44.52,,,44.47003,40.72718,,,"","http://latimes.com/politics/",47101,73734,10/21/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Ohio",8/17/2016,8/19/2016,"YouGov","B",997,"lv",.0476354,46,40,6,,48.33361,41.28091,5.242885,,"","https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zlnzmj83fl/ForRelease_OH_20160821.pdf",44903,68879,8/21/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"New Mexico",8/9/2016,9/1/2016,"SurveyMonkey","C-",1788,"rv",.0474686,37,29,25,,41.13527,31.84746,18.83836,,"","https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html",45373,70579,9/6/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"New Hampshire",7/19/2016,7/21/2016,"Praecones Analytica","",1166,"rv",.0473544,38.5,47.9,,,41.73316,45.39171,,,"","http://www.insidesources.com/ayotte-leads-hassan-in-insidesourcesnh-journal-poll/",44685,68248,7/26/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"New Hampshire",10/4/2016,10/9/2016,"Google Consumer Surveys","B",76,"lv",.0473254,56.62,17.43,14.35,,63.05984,24.28865,12.68051,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46716,73020,10/10/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Virginia",7/26/2016,7/27/2016,"RABA Research","C+",655,"rv",.0471292,42,46,,,44.02707,47.57617,,,"","http://www.rabaresearch.com/documents/RABA-Virginia-Survey-Results-July-2016.pdf",44714,68358,7/30/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",9/26/2016,9/30/2016,"Ipsos","A-",2224,"lv",.0467151,40.3,37.9,6.7,,42.23991,38.95287,5.79071,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",46455,72641,10/4/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Alabama",10/10/2016,10/14/2016,"Google Consumer Surveys","B",373,"lv",.0465833,19.61,54.78,4.88,,25.4176,61.50506,3.515183,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46957,73446,10/17/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Maryland",9/23/2016,10/6/2016,"Ipsos","A-",508,"lv",.046032,53.07,31.74,,,52.98654,31.15424,,,"","http://www.reuters.com/statesofthenation/",46650,72944,10/10/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Texas",8/8/2016,8/9/2016,"Dixie Strategies","C+",1018,"lv",.0459693,35.46,46.27,,,35.12541,45.33224,,,"","http://dfw.cbslocal.com/2016/08/11/trump-leads-texas-in-ktvt-cbs-11dixie-strategies-poll/?e=nqnAj57idgC1eA",44834,68696,8/11/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Virginia",8/2/2016,8/5/2016,"YouGov","B",1181,"lv",.0458402,49,37,7,,50.98618,38.30763,6.68933,,"","https://today.yougov.com/news/2016/08/07/cbs-battleground-tracker-arizona-nevada-virginia/",44786,68580,8/7/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",10/9/2016,10/15/2016,"CVOTER International","C+",1386,"lv",.0456071,51.17,44.58,,,46.45565,38.44309,,,"","http://www.upi.com/Top_News/US/2016/10/17/UPICVoter-poll-Hillary-Clinton-leads-Donald-Trump-by-469-points/2921476714500/?spt=sec&or=tn",46881,73341,10/17/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Alabama",9/23/2016,10/6/2016,"Ipsos","A-",353,"lv",.0455689,36.51,56.76,,,36.42895,56.28123,,,"","http://www.reuters.com/statesofthenation/",46633,72927,10/10/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Massachusetts",10/10/2016,10/14/2016,"Google Consumer Surveys","B",421,"lv",.0452402,52.83,18.93,5.1,,58.76688,25.91565,3.735183,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46975,73464,10/17/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Michigan",7/13/2016,7/15/2016,"YouGov","B",1201,"lv",.0452308,42,39,5,,45.22484,40.14141,4.916424,,"","https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/z9xrsuzu2g/ForRelease_MI_20160717.pdf",44611,68017,7/17/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Missouri",10/10/2016,10/14/2016,"Google Consumer Surveys","B",608,"lv",.0450803,37.93,26.95,7.76,,43.77724,33.75499,6.395184,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46980,73469,10/17/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",7/21/2016,7/24/2016,"University of Delaware","",818,"rv",.0450534,46,42,,,46.77255,43.31992,,,"","https://www.cpc.udel.edu/content-sub-site/Documents/UD%20CPC%20%20RNC%20poll%20July%2025%20release-cpa.pdf",44680,68232,7/25/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"North Dakota",10/4/2016,10/9/2016,"Google Consumer Surveys","B",58,"lv",.0448004,13.34,63.29,7.37,,19.71602,70.09536,5.700514,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46714,73018,10/10/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"South Dakota",9/23/2016,10/13/2016,"Ipsos","A-",105,"lv",.0445356,34.02,48.01,,,32.83475,46.68517,,,"","http://reuters.com/statesofthenation/",46854,73300,10/15/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Minnesota",10/10/2016,10/14/2016,"Google Consumer Surveys","B",597,"lv",.0435567,35.74,30.31,7.23,,41.61634,37.17363,5.865183,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46979,73468,10/17/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Rhode Island",10/4/2016,10/9/2016,"Google Consumer Surveys","B",51,"lv",.0434173,52.2,25.04,3.7,,58.66029,31.91572,2.030514,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46725,73029,10/10/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Montana",10/2/2016,10/9/2016,"CVOTER International","C+",496,"lv",.0434061,40.3,54.2,,,34.22628,46.04136,,,"","https://assets.documentcloud.org/documents/3127557/UPI-CVoter-2016-StatePoll-October-10.pdf",46605,72897,10/10/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"Wisconsin",9/23/2016,10/6/2016,"Ipsos","A-",687,"lv",.0429107,45.72,42.28,,,45.10225,41.07504,,,"","http://www.reuters.com/statesofthenation/",46678,72972,10/10/16,"16:34:25 25 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",10/17/2016,10/19/2016,"The Times-Picayune/Lucid","",1822,"lv",.0428245,47,35,6,,47.37679,37.09789,4.770361,,"","https://luc.id/2016-presidential-tracker/",47095,73715,10/20/16,"16:34:25 25 Oct 2016"
